,Date,User,Tweet
996,2021-03-02 20:31:38+00:00,elonmusk,"Creating the city of Starbase, Texas"
997,2021-03-02 18:41:18+00:00,elonmusk,Horses are even self-driving! https://t.co/qPJrCFGs8J
998,2021-03-02 17:50:44+00:00,elonmusk,Scammers &amp; crypto should get a room
999,2021-03-01 22:23:50+00:00,elonmusk,Green eggs &amp; SPAC
1000,2021-03-01 19:57:08+00:00,elonmusk,Doge meme shield (legendary item) https://t.co/CeomU9q84c
1001,2021-03-01 19:01:34+00:00,elonmusk,New drug coming out called Regretamine. Pop one &amp; all regrets are gone.
1002,2021-03-01 18:59:03+00:00,elonmusk,Always wondered where exactly your gaming character keeps all the stuff https://t.co/nNk2MeFGjf
1003,2021-02-26 09:50:44+00:00,elonmusk,Do androids dream of electric cars?
1004,2021-02-25 22:08:03+00:00,elonmusk,🙏 https://t.co/BBwnTndvoi
1005,2021-02-25 11:10:19+00:00,elonmusk,I admit to judging books by their cover
1006,2021-02-25 06:35:22+00:00,elonmusk,Starship to the moon https://t.co/tVMJbBk3BU
1007,2021-02-25 05:15:02+00:00,elonmusk,"Out on launch pad, engine swap underway https://t.co/QNXGtL90WN"
1008,2021-02-25 01:25:56+00:00,elonmusk,You might see much higher download speeds on Starlink at times. Testing system upgrades.
1009,2021-02-24 13:00:05+00:00,elonmusk,Literally https://t.co/XBAUqiVsPH
1010,2021-02-23 11:50:35+00:00,elonmusk,Excession
1011,2021-02-21 21:59:56+00:00,elonmusk,Hypernominalization
1012,2021-02-21 21:27:06+00:00,elonmusk,Dojo 4 Doge
1013,2021-02-20 23:42:57+00:00,elonmusk,Cryptocurrency explained https://t.co/kUXaXx8a1R
1014,2021-02-20 20:52:56+00:00,elonmusk,Heard a rumor some crypto coin was pegging the dollar 🤣🤣
1015,2021-02-19 21:06:55+00:00,elonmusk,I just want to start a flame in your heart
1016,2021-02-19 20:34:57+00:00,elonmusk,Just for a day
1017,2021-02-17 08:55:40+00:00,elonmusk,.@ERCOT_ISO is not earning that R
1018,2021-02-15 09:52:37+00:00,elonmusk,https://t.co/w11m1IAG0z
1019,2021-02-14 23:25:16+00:00,elonmusk,"If major Dogecoin holders sell most of their coins, it will get my full support. Too much concentration is the only real issue imo."
1020,2021-02-13 21:07:38+00:00,elonmusk,.@KremlinRussia_E would you like join me for a conversation on Clubhouse?
1021,2021-02-13 14:12:41+00:00,elonmusk,Lil meme juice for the weekend https://t.co/e9rVtk4SEe
1022,2021-02-11 20:05:55+00:00,elonmusk,Happy New Year of the Ox! https://t.co/9WFKMYu2oj
1023,2021-02-11 09:08:33+00:00,elonmusk,"Frodo was the underdoge,
All thought he would fail,
Himself most of all. https://t.co/zGxJFDzzrM"
1024,2021-02-10 19:47:18+00:00,elonmusk,Just agree to do Clubhouse with @kanyewest
1025,2021-02-10 15:08:11+00:00,elonmusk,"Bought some Dogecoin for lil X, so he can be a toddler hodler"
1026,2021-02-10 07:18:12+00:00,elonmusk,This is true power haha https://t.co/Fc9uhQSd7O
1027,2021-02-09 00:08:40+00:00,elonmusk,XPrize team will manage the $100M carbon capture prize https://t.co/fSw5IanL0r
1028,2021-02-08 06:07:04+00:00,elonmusk,Back to work I go …
1029,2021-02-08 01:13:52+00:00,elonmusk,"Ð is for Ðogecoin! Instructional video.
https://t.co/UEEocOfcTb"
1030,2021-02-08 00:09:57+00:00,elonmusk,The people have spoken … https://t.co/x41oVMzTGo
1031,2021-02-07 22:25:14+00:00,elonmusk,🎶 Who let the Doge out 🎶
1032,2021-02-07 22:12:09+00:00,elonmusk,Hodl the rainforests!!
1033,2021-02-07 07:41:23+00:00,elonmusk,So … it’s finally come to this … https://t.co/Gf0Rg2QOaF
1034,2021-02-06 22:12:57+00:00,elonmusk,Time to tell the story of Tesla &amp; SpaceX
1035,2021-02-06 09:58:04+00:00,elonmusk,The Second Last Kingdom https://t.co/Je4EI88HmV
1036,2021-02-06 08:32:55+00:00,elonmusk,"YOLT

https://t.co/cnOf9yjpF1"
1037,2021-02-06 06:46:24+00:00,elonmusk,The great thing about restaurants is that you get to hang out with strangers! - SJM
1038,2021-02-06 04:51:07+00:00,elonmusk,The future currency of Earth
1039,2021-02-06 04:02:23+00:00,elonmusk,Much wow!
1040,2021-02-04 10:08:21+00:00,elonmusk,"I am become meme,
Destroyer of shorts"
1041,2021-02-04 09:34:47+00:00,elonmusk,Sandstorm is a masterpiece
1042,2021-02-04 08:44:12+00:00,elonmusk,"Next time, we try pull *up* method https://t.co/J1M7WHLRDR"
1043,2021-02-04 08:15:26+00:00,elonmusk,Dogecoin is the people’s crypto
1044,2021-02-04 07:57:30+00:00,elonmusk,ur welcome https://t.co/e2KF57KLxb
1045,2021-02-04 07:29:09+00:00,elonmusk,https://t.co/vviUzWhodT
1046,2021-02-04 07:09:30+00:00,elonmusk,This was a tough one https://t.co/beY7peFpCj
1047,2021-02-02 08:45:48+00:00,elonmusk,Off Twitter for a while
1048,2021-02-01 23:17:40+00:00,elonmusk,Giga Berlin progress https://t.co/ekpG5qcbUi
1049,2021-01-31 23:51:25+00:00,elonmusk,"Please consider working at Neuralink!

Short-term: solve brain/spine injuries
Long-term: human/AI symbiosis 

Latter will be species-level important 

Work at either at our Bay Area or Austin locations https://t.co/LPzDrWO8h3"
1050,2021-01-31 20:56:10+00:00,elonmusk,On Clubhouse tonight at 10pm LA time
1051,2021-01-30 20:24:42+00:00,elonmusk,What a beautiful day in LA https://t.co/EsCJTbzO9D
1052,2021-01-29 20:44:02+00:00,elonmusk,Starship SN9 &amp; SN10 https://t.co/urtPJn7amo
1053,2021-01-29 08:22:15+00:00,elonmusk,"In retrospect, it was inevitable"
1054,2021-01-28 23:29:19+00:00,elonmusk,"With Cyberpunk, even the hotfixes literally have hotfixes, but … great game"
1055,2021-01-28 22:47:23+00:00,elonmusk,https://t.co/a6kmk0PEgM
1056,2021-01-28 20:39:53+00:00,elonmusk,"Here come the shorty apologists
Give them no respect
Get Shorty"
1057,2021-01-28 20:34:26+00:00,elonmusk,"u can’t sell houses u don’t own
u can’t sell cars u don’t own
but 
u *can* sell stock u don’t own!?
this is bs – shorting is a scam
legal only for vestigial reasons"
1058,2021-01-28 02:33:13+00:00,elonmusk,Plaid Model S ships next month https://t.co/HFUPTnQiPB
1059,2021-01-28 01:57:30+00:00,elonmusk,Even Discord has gone corpo …
1060,2021-01-26 21:08:02+00:00,elonmusk,"Gamestonk!! 
https://t.co/RZtkDzAewJ"
1061,2021-01-26 11:28:08+00:00,elonmusk,https://t.co/gpcvjIBTLM
1062,2021-01-26 11:25:23+00:00,elonmusk,I kinda love Etsy
1063,2021-01-24 19:46:26+00:00,elonmusk,Under Vegas in @boringcompany tunnel yesterday with my boys https://t.co/tLfOuiEdFm
1064,2021-01-22 23:17:20+00:00,elonmusk,Launching many small satellites for a wide range of customers tomorrow. Excited about offering low-cost access to orbit for small companies! https://t.co/NrXmBML747
1065,2021-01-21 23:08:35+00:00,elonmusk,Am donating $100M towards a prize for best carbon capture technology
1066,2021-01-18 05:52:28+00:00,elonmusk,Battery cell production is the fundamental rate-limiter slowing down a sustainable energy future. Very important problem. https://t.co/MYOUSAC2AK
1067,2021-01-15 06:44:22+00:00,elonmusk,"Monty Python is amazing
https://t.co/UJq94IWT88"
1068,2021-01-13 21:20:05+00:00,elonmusk,https://t.co/ho7yGXAS3a
1069,2021-01-13 19:06:00+00:00,elonmusk,"Today at SpaceX is about practicing Starship engine starts. Ship is held down by massive pins while engines are fired. Two starts completed, about to try a third."
1070,2021-01-13 09:25:42+00:00,elonmusk,Legalize comedy
1071,2021-01-12 23:02:33+00:00,elonmusk,"Hey you …
Yeah you Queen …
You’re gonna make it! 💕💕 https://t.co/LrqdIrbIyd"
1072,2021-01-12 11:55:35+00:00,elonmusk,https://t.co/TKkruvgBth https://t.co/ocy2gFRYvN
1073,2021-01-12 11:24:55+00:00,elonmusk,Mus protec 👶 yoda https://t.co/1dvhG0nTkU
1074,2021-01-09 18:47:06+00:00,elonmusk,"My 14-year-old son, Saxon, said he feels like 2021 will be a good year. I agree. Let us all make it so."
1075,2021-01-08 02:15:39+00:00,elonmusk,Launch underway https://t.co/wbk7ZZ0Fqx
1076,2021-01-08 01:35:53+00:00,elonmusk,"Btw, critical feedback is always super appreciated, as well as ways to donate money that really make a difference (way harder than it seems)"
1077,2021-01-07 18:49:47+00:00,elonmusk,https://t.co/2ja38Z8MRE
1078,2021-01-07 12:56:10+00:00,elonmusk,Use Signal
1079,2021-01-07 10:23:50+00:00,elonmusk,The most entertaining outcome is the most likely
1080,2021-01-07 04:06:23+00:00,elonmusk,This is called the domino effect https://t.co/qpbEW54RvM
1081,2021-01-04 20:26:11+00:00,elonmusk,Snow falling on Giga Berlin https://t.co/eTXMtYp8hG
1082,2021-01-02 14:51:49+00:00,elonmusk,"So proud of the Tesla team for achieving this major milestone! At the start of Tesla, I thought we had (optimistically) a 10% chance of surviving at all. https://t.co/xCqTL5TGlE"
1083,2020-12-31 05:40:26+00:00,elonmusk,"Great interview with Mathias Döpfner
https://t.co/ewnaHc4cH0"
1084,2020-12-30 09:51:07+00:00,elonmusk,Snake-head dog had my undivided attention until winder-head ostrich came gliding through all nonchalant https://t.co/dtPMdM3TQp
1085,2020-12-30 05:33:19+00:00,elonmusk,"Destiny, destiny
No escaping 
that for me"
1086,2020-12-29 22:16:14+00:00,elonmusk,All Tesla cars delivered in the final three days of the year will get three months of the Full Self-Driving option for free. Delivery &amp; docs must be fully complete by midnight Dec 31st.
1087,2020-12-29 21:32:09+00:00,elonmusk,The Last Kingdom show is great
1088,2020-12-29 20:48:04+00:00,elonmusk,Not everything is made of cake https://t.co/oMaCmYQAwx
1089,2020-12-29 20:40:49+00:00,elonmusk,Such a weird game when you think about it https://t.co/5MrvVzmeKG
1090,2020-12-29 20:37:54+00:00,elonmusk,This is not CGI https://t.co/VOivE97vPR
1091,2020-12-27 22:18:58+00:00,elonmusk,Try playing Polytopia in your Tesla! Great game. Multiplayer online version coming soon.
1092,2020-12-25 20:54:29+00:00,elonmusk,"Change your horn sound to 🐐, 🐍🎷, 💨 or holiday jingles with latest Tesla software update!"
1093,2020-12-25 16:47:04+00:00,elonmusk,Merry Christmas &amp; happy holidays! 🎁 https://t.co/uk6NSPwR9R
1094,2020-12-24 01:12:41+00:00,elonmusk,12 story rocket turns off its engines &amp; does a controlled fall https://t.co/HCRgyx42rn
1095,2020-12-24 00:00:41+00:00,elonmusk,"To Tesla owners taking delivery in the final days of year, your support is super appreciated!!"
1096,2020-12-21 13:04:16+00:00,elonmusk,Thanks to everyone who worked so hard to make Tesla successful. My heart goes out to you.
1097,2020-12-20 10:16:43+00:00,elonmusk,♥️ i love all u crazy ppl out there ♥️
1098,2020-12-20 09:44:03+00:00,elonmusk,"Come for the comments, 
stay for the memes💄"
1099,2020-12-20 09:30:04+00:00,elonmusk,One word: Doge
1100,2020-12-20 09:24:37+00:00,elonmusk,Bitcoin is almost as bs as fiat money
1101,2020-12-20 08:54:26+00:00,elonmusk,https://t.co/EbOjGshvrq
1102,2020-12-20 08:43:06+00:00,elonmusk,“Lord” Edge
1103,2020-12-20 08:21:25+00:00,elonmusk,Bitcoin is my safe word
1104,2020-12-17 06:32:13+00:00,elonmusk,"Star Light, Star Bright https://t.co/6CeTAZSXCO"
1105,2020-12-14 16:15:57+00:00,elonmusk,Ascent to the Heavens https://t.co/oGgsw88YRZ
1106,2020-12-14 15:12:18+00:00,elonmusk,Hehe https://t.co/SkLMiL3OxT
1107,2020-12-14 06:51:16+00:00,elonmusk,https://t.co/sdmXKbHdzd
1108,2020-12-14 06:11:07+00:00,elonmusk,https://t.co/qbNT1dUsED
1109,2020-12-10 00:08:40+00:00,elonmusk,"Life, the Universe and Everything https://t.co/1ZCzInfc4u"
1110,2020-12-09 23:08:53+00:00,elonmusk,"Mars, here we come!!"
1111,2020-12-09 23:02:34+00:00,elonmusk,"Successful ascent, switchover to header tanks &amp; precise flap control to landing point! https://t.co/IIraiESg5M"
1112,2020-12-08 16:44:50+00:00,elonmusk,"“So long, and thanks for the orifice!”
- Alien message decrypted"
1113,2020-12-07 20:13:07+00:00,elonmusk,Out on the pad in South Texas https://t.co/RcYOXXpTc2
1114,2020-12-07 04:37:42+00:00,elonmusk,100
1115,2020-12-06 21:30:33+00:00,elonmusk,"Im Gespräch mit Mathias Döpfner 

https://t.co/bqa5pIAOnk"
1116,2020-12-03 23:30:34+00:00,elonmusk,Watch Demolition Man
1117,2020-12-03 23:19:57+00:00,elonmusk,Prometheus Unbound
1118,2020-12-02 03:13:25+00:00,elonmusk,"Science is discovering the essential truths about what exists in the Universe, engineering is about creating things that never existed
https://t.co/aIEUtHoPxM"
1119,2020-11-26 15:12:00+00:00,elonmusk,Happy Thanksgiving!
1120,2020-11-25 20:38:25+00:00,elonmusk,.@TheBabylonBee is savage 🤣🤣
1121,2020-11-25 02:12:17+00:00,elonmusk,"This is a life leader launch, so more risk than normal https://t.co/EtFP9IELrf"
1122,2020-11-24 23:59:27+00:00,elonmusk,"Good Starship SN8 static fire! Aiming for first 15km / ~50k ft altitude flight next week. Goals are to test 3 engine ascent, body flaps, transition from main to header tanks &amp; landing flip."
1123,2020-11-22 03:42:11+00:00,elonmusk,"Tomorrow will be the 7th flight of this rocket, landing on droneship Of Course I Still Love You"
1124,2020-11-21 17:34:45+00:00,elonmusk,Landing at Vandenberg AFB in California https://t.co/46J2GcCjP0
1125,2020-11-21 16:30:40+00:00,elonmusk,"Well, almost anything https://t.co/FFPVDsqruC"
1126,2020-11-21 14:44:07+00:00,elonmusk,Quite the day ahead https://t.co/apZNgmo0k7
1127,2020-11-18 07:41:37+00:00,elonmusk,Tesla holiday software release is 🔥🔥
1128,2020-11-18 07:09:54+00:00,elonmusk,Cobra Kai is a deep cut
1129,2020-11-17 22:07:17+00:00,elonmusk,Deus ex machine learning https://t.co/5ZSYalVczx
1130,2020-11-17 19:20:28+00:00,elonmusk,Nullius in Verba @royalsociety
1131,2020-11-16 01:09:01+00:00,elonmusk,♥️
1132,2020-11-16 00:23:02+00:00,elonmusk,Launch in 5 minutes
1133,2020-11-15 23:55:43+00:00,elonmusk,"Thrusters are integrated with spacecraft, enabling abort capability all the way to abort for increased safety https://t.co/KrOHKOr6AE"
1134,2020-11-15 14:13:45+00:00,elonmusk,Astronaut launch today! https://t.co/3FAzZGss8c
1135,2020-11-15 02:52:28+00:00,elonmusk,Worth reading this thread if you’re curious about rona testing https://t.co/FA6kD61eBA
1136,2020-11-14 20:11:13+00:00,elonmusk,"Laws of thermodynamics:
1. You can’t win
2. You can’t break even
3. You can’t stop playing"
1137,2020-11-14 19:51:56+00:00,elonmusk,Shakes fist at entropy
1138,2020-11-13 23:22:43+00:00,elonmusk,Case closed https://t.co/pUYiJcAdD6
1139,2020-11-13 23:15:38+00:00,elonmusk,Soon https://t.co/mWOpR7W8kk
1140,2020-11-13 16:28:32+00:00,elonmusk,What is the general population (no knowledge of symptoms) accuracy of a sars-cov2 PCR test &amp; is it possible to generate a false positive if you simply run enough cycles?
1141,2020-11-13 06:11:57+00:00,elonmusk,The carousel turns ever faster
1142,2020-11-13 05:47:11+00:00,elonmusk,"Something extremely bogus is going on. Was tested for covid four times today. Two tests came back negative, two came back positive. Same machine, same test, same nurse. Rapid antigen test from BD."
1143,2020-11-12 15:34:36+00:00,elonmusk,4 Astronauts fly to @Space_Station on Sat night from Cape. First operational flight of Crew Dragon. https://t.co/uZCGiKciKb
1144,2020-11-10 21:24:38+00:00,elonmusk,Such a privilege to work with people I like &amp; respect so much. I feel blessed.
1145,2020-11-09 18:03:19+00:00,elonmusk,https://t.co/d0i2w8wNKG
1146,2020-11-09 16:57:33+00:00,elonmusk,"Yes, you can have my damn cookie! should be a browser setting"
1147,2020-11-07 18:26:27+00:00,elonmusk,"The Phantom of the Opera 
Is here … inside your mind"
1148,2020-11-06 10:36:02+00:00,elonmusk,"A New Banner is needed
Neither hard left nor right"
1149,2020-11-06 06:10:41+00:00,elonmusk,420 is ten times better than 42
1150,2020-11-05 09:31:58+00:00,elonmusk,Recruiting ace engineers for Giga Berlin! Will interview in person tomorrow on site. Send resume to 25Guns@Tesla.com.
1151,2020-11-02 19:36:28+00:00,elonmusk,Several thousand more Starlink beta participation invitations going out this week
1152,2020-11-02 15:39:45+00:00,elonmusk,Very close to actual expected flight! https://t.co/ruEdIPhTil
1153,2020-11-01 21:05:06+00:00,elonmusk,Penguin Random House 😴 should change the name to Random Penguin🔥
1154,2020-10-29 04:40:07+00:00,elonmusk,Might buy a Jack in the Box footstool
1155,2020-10-29 00:11:03+00:00,elonmusk,Tesla should make 🔥 catgirl robots?
1156,2020-10-28 02:18:17+00:00,elonmusk,Jack in the Box should do double duty as a sperm donor clinic — name is 👌
1157,2020-10-24 22:46:56+00:00,elonmusk,Congratulations SpaceX Team! https://t.co/nO1Z98a94f
1158,2020-10-22 06:30:28+00:00,elonmusk,"Now that Tesla FSD beta is out in limited release, FSD price (new or upgrade) will go up by ~$2k on Monday"
1159,2020-10-21 20:13:20+00:00,elonmusk,"Starship nosecone, high bay &amp; tiki bar https://t.co/9qXYxMMIUj"
1160,2020-10-20 22:19:31+00:00,elonmusk,"FSD beta rollout happening tonight. Will be extremely slow &amp; cautious, as it should."
1161,2020-10-20 22:17:05+00:00,elonmusk,Data from 3 engine Starship static fire this morning looks good. Proceeding with nosecone mate.
1162,2020-10-14 19:01:19+00:00,elonmusk,"The gauntlet has been thrown down! 

The prophecy will be fulfilled. 

Model S price changes to $69,420 tonight!"
1163,2020-10-14 09:24:55+00:00,elonmusk,Will be less roomy with 3 vacuum rocket engines added https://t.co/pKtDFdiZYC
1164,2020-10-14 04:27:00+00:00,elonmusk,“What is love? Baby don’t hurt me.”— Winston Churchill
1165,2020-10-13 05:36:46+00:00,elonmusk,🤘 The Illuminaughty 🤘
1166,2020-10-06 11:44:54+00:00,elonmusk,4th flight &amp; landing for this booster https://t.co/UOtvMkgXqH
1167,2020-10-06 11:24:42+00:00,elonmusk,5 minutes from launch. Looks good so far. https://t.co/on2f1pY5jt
1168,2020-10-05 23:42:20+00:00,elonmusk,"Turn volume to 11 &amp; play Powerglide in your Tesla 

https://t.co/l07Yc02P7g"
1169,2020-10-05 23:22:49+00:00,elonmusk,"Music volume on a Tesla goes to 11, because it’s louder than 10

https://t.co/ab5hAMo3EN"
1170,2020-10-05 22:38:33+00:00,elonmusk,Rewatched Young Frankenstein this weekend. Still awesome. Ovaltine? https://t.co/WiMdyFSuiq
1171,2020-10-05 22:21:07+00:00,elonmusk,"Hollywood should just start with the sequel &amp; skip the original, because financials"
1172,2020-10-04 14:23:38+00:00,elonmusk,New SpaceX droneship will be called “A Shortfall of Gravitas”
1173,2020-10-04 14:05:42+00:00,elonmusk,"Nothing can escape gravity, not even black holes (and they really tried!)"
1174,2020-10-04 00:12:06+00:00,elonmusk,"Call of Booty, great game"
1175,2020-10-04 00:04:41+00:00,elonmusk,https://t.co/HyfszSrm6m
1176,2020-09-26 23:39:31+00:00,elonmusk,https://t.co/r1Sox7vta8
1177,2020-09-26 19:44:56+00:00,elonmusk,"Thanks Tesla Team for great work on deliveries! For new owners, we super appreciate accommodating us on delivery timing! Definitely one of our toughest quarters in global logistics."
1178,2020-09-26 17:36:31+00:00,elonmusk,Starship SN8 with rear body flaps https://t.co/GdxMbzX0ct
1179,2020-09-26 01:52:11+00:00,elonmusk,Centaur with a bow obviously https://t.co/cfKfkFFXp0
1180,2020-09-25 07:12:20+00:00,elonmusk,What can’t we predict?
1181,2020-09-24 16:57:39+00:00,elonmusk,Only thing beyond ludicrous is plaid https://t.co/rHuWk20EGG
1182,2020-09-23 00:28:04+00:00,elonmusk,"Cybertruck, ATV, Roadster &amp; Semi
C A R S https://t.co/4Aq1A5cYkH"
1183,2020-09-21 20:56:52+00:00,elonmusk,"Important note about Tesla Battery Day unveil tomorrow. This affects long-term production, especially Semi, Cybertruck &amp; Roadster, but what we announce will not reach serious high-volume production until 2022."
1184,2020-09-19 17:08:00+00:00,elonmusk,"If you feel Neuralink might have incorrectly overlooked your resume or declined to  make an offer, please lmk in comment below https://t.co/G81RblBZ0Z"
1185,2020-09-18 16:22:25+00:00,elonmusk,of course I still love you
1186,2020-09-17 07:15:03+00:00,elonmusk,Speedrunning Factorio in real life …
1187,2020-09-16 20:18:25+00:00,elonmusk,Fallout Shelter is on your Tesla. Tap the Entertainment button.
1188,2020-09-15 21:12:54+00:00,elonmusk,https://t.co/Vn0Rv0yQ5q
1189,2020-09-15 20:29:38+00:00,elonmusk,"Tunnels under cities with self-driving electric cars will feel like warp drive

First operational tunnel under Vegas almost done

The @BoringCompany"
1190,2020-09-15 20:14:00+00:00,elonmusk,Have you hugged a tunnel today?
1191,2020-09-15 16:09:45+00:00,elonmusk,Embrace tunnels!
1192,2020-09-12 17:37:36+00:00,elonmusk,"SN8 Starship with flaps &amp; nosecone should be done in about a week. Then static fire, checkouts, static fire, fly to 60,000 ft &amp; back."
1193,2020-09-11 15:45:06+00:00,elonmusk,Many exciting things will be unveiled on Battery Day 9/22 ⚡️
1194,2020-09-10 21:49:27+00:00,elonmusk,Bitte arbeiten Sie bei Tesla Giga Berlin! Es wird super Spaß machen!! https://t.co/FcNoPr2oII
1195,2020-09-09 21:09:06+00:00,elonmusk,Tesla Model S &amp; X have hospital-grade (HEPA) air filters. 3 &amp; Y are really good too. This has a big effect on health. https://t.co/48s5D3IfWs
1196,2020-09-08 16:53:54+00:00,elonmusk,A la guerre comme à la guerre
1197,2020-09-07 22:46:50+00:00,elonmusk,"If you bombard Earth with enough photons, eventually it emits a Tesla (AK)"
1198,2020-09-04 05:41:19+00:00,elonmusk,Model 3 rated as most reliable car https://t.co/26DAGJLTDY
1199,2020-09-04 05:02:34+00:00,elonmusk,Turns out you can make anything fly haha https://t.co/FJdHqRdVDb
1200,2020-09-03 22:25:56+00:00,elonmusk,"🇩🇪🖤Giga Berlin Mannschaft🖤🇩🇪
Vielen Dank für Ihre hervorragende Arbeit an Giga Berlin!! https://t.co/KVo5mBfnXt"
1201,2020-09-03 22:04:40+00:00,elonmusk,Great trip to Germany. Support from government &amp; people is super appreciated!
1202,2020-08-31 18:37:39+00:00,elonmusk,https://t.co/oVaoHsg1of
1203,2020-08-30 16:00:31+00:00,elonmusk,Just learned that my physics prof from Penn is head of Fermilab &amp; still has some of my old homework ☺️
1204,2020-08-29 01:02:05+00:00,elonmusk,Conceptual telepathy
1205,2020-08-28 22:32:20+00:00,elonmusk,Ahem … starting soon https://t.co/eCGHH5stOn
1206,2020-08-28 19:37:40+00:00,elonmusk,"“All of physics is either impossible or trivial. It is impossible until you understand it, and then it becomes trivial.” E Rutherford"
1207,2020-08-28 19:05:17+00:00,elonmusk,Neuralink product demo in 3 hours. Webcast at https://t.co/Y9wREd78oj.
1208,2020-08-27 05:42:01+00:00,elonmusk,"The Big Bang started very, very smōl https://t.co/XVvcuALZ2o https://t.co/8R92iEXVvN"
1209,2020-08-27 03:39:50+00:00,elonmusk,Olde skoole analog synthesizer from ancient Britain https://t.co/JG0fI3ChxC
1210,2020-08-26 05:39:46+00:00,elonmusk,Lengthy background on Neuralink by @waitbutwhy https://t.co/z2YfAupDRD
1211,2020-08-26 05:35:58+00:00,elonmusk,"Live webcast of working @Neuralink device
Friday 3pm Pacific https://t.co/PouLbrGzFU"
1212,2020-08-21 15:27:45+00:00,elonmusk,A metaphor for life https://t.co/CdlL4ieLju
1213,2020-08-20 19:11:02+00:00,elonmusk,More fun games coming soon to ur Tesla https://t.co/zBdYGOuHsz
1214,2020-08-20 19:09:35+00:00,elonmusk,https://t.co/hKpWJnXsFc strikes again!
1215,2020-08-20 08:17:54+00:00,elonmusk,New Tesla feature coming that enables your car to play snake jazz or Polynesian elevator music through its outside speakers wherever you go
1216,2020-08-20 08:13:11+00:00,elonmusk,https://t.co/Bki5SOOroe
1217,2020-08-20 05:52:37+00:00,elonmusk,🐍🎷
1218,2020-08-20 05:11:06+00:00,elonmusk,GPT-3 sounds like Simon &amp; Garfunkel lyrics
1219,2020-08-20 02:38:56+00:00,elonmusk,Bureaucracy is inherently kafkaesque
1220,2020-08-19 19:47:48+00:00,elonmusk,He might run for President in 2024 https://t.co/Wo34fhKugu
1221,2020-08-18 22:17:46+00:00,elonmusk,"Aloha, welcome back from space 💫 https://t.co/xWPN09Wtaw"
1222,2020-08-18 21:36:31+00:00,elonmusk,Ms Tree catches fairing in her net https://t.co/sqlJ63NetB
1223,2020-08-17 23:00:50+00:00,elonmusk,Raptor engine just reached 330 bar chamber pressure without exploding! https://t.co/kVKRWksvaB
1224,2020-08-17 04:05:05+00:00,elonmusk,Cybertruck option package https://t.co/6Vz4XNoHf9
1225,2020-08-17 02:01:58+00:00,elonmusk,“Tanks 4 the memery” - panzer of the lake
1226,2020-08-17 01:56:52+00:00,elonmusk,Some big milestones coming up https://t.co/K3v3yddg6J
1227,2020-08-16 09:01:17+00:00,elonmusk,"Please trash me on Wikipedia, I’m begging you"
1228,2020-08-16 08:57:26+00:00,elonmusk,History is written by the victors … except on Wikipedia haha
1229,2020-08-16 08:42:01+00:00,elonmusk,We must pass The Great Filter
1230,2020-08-16 07:38:57+00:00,elonmusk,Sounds right https://t.co/dm76FJq3hX
1231,2020-08-15 22:11:49+00:00,elonmusk,https://t.co/mDoPO17YB9 https://t.co/326rkUEYW8
1232,2020-08-14 22:40:49+00:00,elonmusk,Great mission patch design! https://t.co/p2Ic1crPef
1233,2020-08-14 20:33:15+00:00,elonmusk,Tesla is developing a NN training computer called Dojo to process truly vast amounts of video data. It’s a beast! Please consider joining our AI or computer/chip teams if this sounds interesting.
1234,2020-08-11 18:15:25+00:00,elonmusk,SN 5 &amp; 6 at Starship Production Complex in Texas https://t.co/8BVRD5VdU7
1235,2020-08-07 17:12:08+00:00,elonmusk,Good piece on Giga Berlin construction https://t.co/pA8sgEpV9Y
1236,2020-08-06 22:39:35+00:00,elonmusk,SN5 https://t.co/GlZ28KFVHU
1237,2020-08-02 22:45:07+00:00,elonmusk,"When space travel becomes as common as air travel, the future of civilization will be assured"
1238,2020-08-02 20:27:25+00:00,elonmusk,Congratulations @SpaceX &amp; @NASA on completing first crewed Dragon flight!! 🇺🇸 returned.
1239,2020-08-02 18:51:04+00:00,elonmusk,Dragon is stable in the water
1240,2020-08-02 18:31:53+00:00,elonmusk,4 mins to Dragon loss of signal due to atmospheric entry plasma
1241,2020-08-02 17:19:04+00:00,elonmusk,Coming in hot https://t.co/dzFr5BNBfF
1242,2020-08-02 16:55:30+00:00,elonmusk,Astronauts land in 2 hours @NASA @SpaceX
1243,2020-08-01 06:47:18+00:00,elonmusk,🧙‍♂️ https://t.co/xxvcWMrTwS
1244,2020-07-31 04:14:32+00:00,elonmusk,Aliens built the pyramids obv
1245,2020-07-30 20:05:05+00:00,elonmusk,Starship SN5 just completed full duration static fire. 150m hop soon.
1246,2020-07-30 19:52:29+00:00,elonmusk,🖤🧛‍♀️Total Eclipse of the Heart 🧛‍♀️🖤 https://t.co/n8djdlKnbE
1247,2020-07-30 08:19:44+00:00,elonmusk,"Losing It
https://t.co/9HOY0ldzg4"
1248,2020-07-30 07:53:58+00:00,elonmusk,"Sure could use a good rave
What’s your favorite techno"
1249,2020-07-30 07:12:22+00:00,elonmusk,I … I just died in your arms tonight
1250,2020-07-30 06:55:03+00:00,elonmusk,The rumor that Bill Gates &amp; I are lovers is completely untrue
1251,2020-07-27 18:57:05+00:00,elonmusk,Das Kapital in a nutshell https://t.co/mG44mMkitx
1252,2020-07-27 18:32:18+00:00,elonmusk,The left is losing the middle
1253,2020-07-27 17:05:14+00:00,elonmusk,Hold my beer https://t.co/IK3tT1x4wP
